Date,Open,High,Low,Close,Volume
2022-01-24,6727.273648775541,6748.766535832332,6684.287874661959,6705.78076171875,40278300
2022-01-25,6598.316534992966,6684.2880859375,6555.330759520699,6684.2880859375,106796900
2022-01-26,6619.810546875,6662.796329646916,6576.824764103085,6619.810546875,53350200
2022-01-27,6555.330552321214,6705.78076171875,6555.330552321214,6705.78076171875,71945100
2022-01-28,6705.7809736736335,6727.273861409767,6619.809422729099,6684.2880859375,70595000
2022-01-31,6684.288386910861,6684.288386910861,6555.3310546875,6555.3310546875,68122000
2022-02-02,6684.287874661959,6705.78076171875,6598.316326434796,6705.78076171875,65308100
2022-02-03,6705.781401699029,6727.274290807039,6619.80984526699,6641.302734375,35100600
2022-02-04,6662.79562348301,6705.781401699029,6619.80984526699,6641.302734375,39324700
2022-02-07,6684.287874661959,6705.78076171875,6619.809213491587,6705.78076171875,56813200
2022-02-08,6662.79562348301,6748.7671799150485,6641.302734375,6641.302734375,61883100
2022-02-09,6748.7672126818,6834.73876953125,6705.7814342570755,6834.73876953125,108922200
2022-02-10,6834.738517515121,6834.738517515121,6662.79541015625,6662.79541015625,93277000
2022-02-11,6598.3175559729425,6727.27490234375,6576.824664911142,6727.27490234375,71968800
2022-02-14,6662.796329646916,6684.289221032874,6619.810546875,6619.810546875,57710700
2022-02-15,6662.795805431548,6770.26025390625,6641.302915736607,6770.26025390625,55617000
2022-02-16,6748.767483223942,6856.23193359375,6727.27459314998,6856.23193359375,77055100
